I	J	K	  Dose  	 Tot.LETd 	 e- dose 	 e- LETd 	 p dose 	 p LETd 	 He dose 	 He LETd 	 Li dose 	 Li LETd 	 Be dose 	 Be LETd 	 B dose 	 B LETd 	 C dose 	 C LETd 	 N dose 	 N LETd 	 O dose 	 O LETd 	
0	0	321	1.318604e-04	6.467460e+01	7.688123e-03	4.903320e-01	2.094135e-01	2.868666e+00	4.133954e-01	2.703060e+01	7.325894e-02	5.019102e+01	9.948758e-02	8.674572e+01	1.883343e-01	1.464040e+02	6.362717e-03	1.327261e+03	1.051883e-03	2.364570e+03	6.684657e-04	1.758382e+03	
0	0	322	1.294045e-04	5.838088e+01	7.763237e-03	4.932557e-01	2.106373e-01	2.785635e+00	4.181119e-01	2.801348e+01	7.339889e-02	4.953106e+01	9.934606e-02	8.268710e+01	1.857754e-01	1.416259e+02	3.075984e-03	1.053410e+03	9.981666e-04	3.035939e+03	5.910631e-04	1.716191e+03	
0	0	323	1.272401e-04	5.793579e+01	7.823393e-03	4.856468e-01	2.116686e-01	2.839504e+00	4.185006e-01	2.640217e+01	7.367041e-02	4.414559e+01	9.977980e-02	8.682906e+01	1.838662e-01	1.437697e+02	2.769634e-03	1.249670e+03	8.277830e-04	2.358082e+03	6.064599e-04	1.374518e+03	
0	0	324	1.256810e-04	5.816769e+01	7.827397e-03	4.886626e-01	2.124768e-01	2.849457e+00	4.204788e-01	2.699389e+01	7.423104e-02	4.914537e+01	9.937258e-02	9.191776e+01	1.804614e-01	1.386057e+02	2.759551e-03	1.277755e+03	1.281415e-03	1.953041e+03	6.274959e-04	1.624615e+03	
0	0	325	1.237610e-04	5.746834e+01	7.881882e-03	4.951678e-01	2.131881e-01	2.791262e+00	4.229378e-01	2.581145e+01	7.460514e-02	4.681043e+01	9.797294e-02	8.426589e+01	1.782620e-01	1.393143e+02	2.718235e-03	1.377244e+03	1.300772e-03	2.329088e+03	6.571235e-04	1.960989e+03	
0	0	326	1.224078e-04	5.565650e+01	7.889973e-03	4.852120e-01	2.135679e-01	2.764845e+00	4.257833e-01	2.667157e+01	7.498225e-02	4.809736e+01	9.718818e-02	8.769576e+01	1.763472e-01	1.360908e+02	2.233965e-03	1.536235e+03	1.030929e-03	2.575576e+03	5.941086e-04	1.302980e+03	
0	0	327	1.211657e-04	5.750166e+01	7.910340e-03	4.900265e-01	2.144397e-01	2.812889e+00	4.278272e-01	2.764964e+01	7.446100e-02	4.799571e+01	9.607611e-02	8.523484e+01	1.746185e-01	1.422075e+02	2.287558e-03	1.590739e+03	1.263424e-03	2.371027e+03	7.155659e-04	1.544130e+03	
0	0	328	1.192265e-04	5.601894e+01	7.986193e-03	4.955206e-01	2.160761e-01	2.818621e+00	4.287152e-01	2.644474e+01	7.451151e-02	4.654114e+01	9.632351e-02	8.013686e+01	1.719924e-01	1.443389e+02	2.200697e-03	1.412163e+03	1.053217e-03	2.615763e+03	7.205692e-04	1.787773e+03	
0	0	329	1.179381e-04	5.728803e+01	7.974283e-03	4.844499e-01	2.160638e-01	2.814604e+00	4.306421e-01	2.685539e+01	7.460670e-02	5.016084e+01	9.619199e-02	8.627256e+01	1.701649e-01	1.466132e+02	2.266864e-03	1.419061e+03	1.057703e-03	2.493786e+03	6.682975e-04	1.700118e+03	
0	0	330	1.163699e-04	5.738295e+01	7.994966e-03	4.840063e-01	2.169323e-01	2.796009e+00	4.331256e-01	2.689637e+01	7.404464e-02	4.329468e+01	9.619823e-02	9.013319e+01	1.675125e-01	1.535978e+02	2.161183e-03	1.592267e+03	1.035881e-03	2.237145e+03	6.566348e-04	1.770265e+03	
0	0	331	1.148776e-04	5.778445e+01	7.999938e-03	4.962627e-01	2.183027e-01	2.776204e+00	4.357293e-01	2.730743e+01	7.496263e-02	4.397906e+01	9.484290e-02	8.956268e+01	1.638396e-01	1.532926e+02	2.174065e-03	1.595647e+03	1.132564e-03	2.535334e+03	6.689413e-04	1.786857e+03	
0	0	332	1.130578e-04	5.510587e+01	8.064273e-03	4.892151e-01	2.192085e-01	2.810429e+00	4.370924e-01	2.653301e+01	7.568183e-02	4.783933e+01	9.432022e-02	8.184890e+01	1.612472e-01	1.459973e+02	2.427224e-03	1.615587e+03	9.468400e-04	2.745533e+03	7.102418e-04	1.617820e+03	
0	0	333	1.115454e-04	5.453142e+01	8.102605e-03	4.869993e-01	2.203064e-01	2.739992e+00	4.382442e-01	2.564494e+01	7.605624e-02	4.764464e+01	9.391711e-02	8.133632e+01	1.591705e-01	1.469838e+02	2.026425e-03	1.768295e+03	9.320669e-04	2.675459e+03	8.491680e-04	1.667918e+03	
0	0	334	1.103521e-04	5.444454e+01	8.101245e-03	4.953840e-01	2.208028e-01	2.774443e+00	4.406526e-01	2.685089e+01	7.616499e-02	4.758318e+01	9.364089e-02	8.469314e+01	1.565664e-01	1.456814e+02	2.044498e-03	1.503730e+03	7.526141e-04	2.368236e+03	8.577104e-04	2.070031e+03	
0	0	335	1.088799e-04	5.506592e+01	8.141340e-03	4.867610e-01	2.213728e-01	2.739117e+00	4.424263e-01	2.616919e+01	7.629701e-02	4.756370e+01	9.316225e-02	8.471491e+01	1.544544e-01	1.540077e+02	1.947981e-03	1.459163e+03	1.005222e-03	2.460058e+03	8.455758e-04	1.819360e+03	
0	0	336	1.074642e-04	5.313237e+01	8.147564e-03	4.883814e-01	2.221929e-01	2.722631e+00	4.449897e-01	2.628785e+01	7.651593e-02	4.586779e+01	9.277850e-02	8.591518e+01	1.513351e-01	1.426030e+02	1.867462e-03	1.437202e+03	9.905624e-04	2.629683e+03	6.576749e-04	1.860483e+03	
0	0	337	1.063601e-04	5.423884e+01	8.128292e-03	4.840695e-01	2.230145e-01	2.763011e+00	4.460749e-01	2.617131e+01	7.694951e-02	5.037631e+01	9.233523e-02	8.491904e+01	1.498787e-01	1.583923e+02	1.796765e-03	1.664368e+03	8.860730e-04	2.650568e+03	6.241393e-04	1.344191e+03	
0	0	338	1.047876e-04	5.343396e+01	8.173926e-03	5.031521e-01	2.234655e-01	2.673441e+00	4.485939e-01	2.587469e+01	7.696405e-02	4.766603e+01	9.233971e-02	9.276013e+01	1.466210e-01	1.467709e+02	1.740627e-03	1.730977e+03	1.106692e-03	2.576728e+03	6.391574e-04	1.798485e+03	
0	0	339	1.034979e-04	4.942392e+01	8.211819e-03	4.859518e-01	2.251581e-01	2.747387e+00	4.504315e-01	2.651214e+01	7.652140e-02	4.401398e+01	9.063020e-02	8.331524e+01	1.454034e-01	1.375697e+02	1.891528e-03	1.528322e+03	8.246217e-04	2.291899e+03	5.775539e-04	1.014678e+03	
0	0	340	1.026569e-04	5.574609e+01	8.177283e-03	5.021384e-01	2.240023e-01	2.651551e+00	4.514860e-01	2.647270e+01	7.676556e-02	4.421251e+01	9.054042e-02	8.880646e+01	1.447153e-01	1.611960e+02	2.042366e-03	1.513134e+03	1.170046e-03	2.621952e+03	6.561892e-04	1.216699e+03	
0	0	341	1.013958e-04	5.517814e+01	8.233261e-03	4.844649e-01	2.259691e-01	2.741913e+00	4.535662e-01	2.660384e+01	7.724291e-02	4.777131e+01	8.976280e-02	8.516826e+01	1.403593e-01	1.543109e+02	2.205573e-03	1.662045e+03	1.245959e-03	2.448685e+03	9.805375e-04	1.737427e+03	
0	0	342	1.002609e-04	5.242490e+01	8.234366e-03	4.843242e-01	2.266976e-01	2.764292e+00	4.538924e-01	2.588386e+01	7.775637e-02	4.974426e+01	8.920963e-02	8.587354e+01	1.398535e-01	1.437934e+02	1.980188e-03	1.782181e+03	1.193457e-03	2.237633e+03	8.499448e-04	1.865605e+03	
0	0	343	9.915652e-05	5.478490e+01	8.210921e-03	4.840283e-01	2.268899e-01	2.731657e+00	4.551292e-01	2.591154e+01	7.723458e-02	4.820745e+01	8.926777e-02	8.725321e+01	1.396116e-01	1.755092e+02	1.940995e-03	1.790686e+03	8.128382e-04	2.226688e+03	6.187992e-04	1.172581e+03	
0	0	344	9.760714e-05	5.627416e+01	8.315882e-03	4.884461e-01	2.279937e-01	2.715828e+00	4.579836e-01	2.581056e+01	7.816156e-02	5.234427e+01	8.894638e-02	8.455261e+01	1.346798e-01	1.754014e+02	1.923587e-03	1.865461e+03	1.043712e-03	3.115368e+03	6.144877e-04	1.184945e+03	
0	0	345	9.628807e-05	5.290775e+01	8.394391e-03	4.879360e-01	2.290678e-01	2.654398e+00	4.605955e-01	2.540934e+01	7.752616e-02	4.663605e+01	8.961794e-02	9.412298e+01	1.310856e-01	1.663207e+02	1.758632e-03	1.472829e+03	8.852004e-04	2.254350e+03	6.638569e-04	1.981480e+03	
0	0	346	9.513571e-05	5.454517e+01	8.363929e-03	4.918438e-01	2.302163e-01	2.687520e+00	4.631635e-01	2.624851e+01	7.729945e-02	4.545430e+01	8.919476e-02	9.661616e+01	1.278651e-01	1.722196e+02	1.854200e-03	1.702784e+03	1.041827e-03	2.831246e+03	7.454133e-04	1.964311e+03	
0	0	347	9.390183e-05	5.368812e+01	8.377336e-03	4.876942e-01	2.306635e-01	2.653040e+00	4.657606e-01	2.602116e+01	7.751510e-02	4.820704e+01	8.776536e-02	8.661445e+01	1.257902e-01	1.679852e+02	1.947073e-03	1.703030e+03	1.059646e-03	2.537000e+03	7.822185e-04	1.920118e+03	
0	0	348	9.258652e-05	5.280453e+01	8.475779e-03	4.869666e-01	2.318379e-01	2.620322e+00	4.689852e-01	2.610996e+01	7.742776e-02	4.465652e+01	8.753341e-02	8.940257e+01	1.214519e-01	1.652860e+02	1.958240e-03	1.654877e+03	1.134766e-03	2.552343e+03	8.893620e-04	2.056064e+03	
0	0	349	9.134369e-05	5.260862e+01	8.172507e-03	4.866376e-01	2.324586e-01	2.649172e+00	4.703766e-01	2.565742e+01	7.817494e-02	4.588572e+01	8.738165e-02	9.128747e+01	1.192752e-01	1.629484e+02	2.051378e-03	1.827085e+03	1.075391e-03	2.791225e+03	6.929241e-04	1.631489e+03	
0	0	350	0.000000e+00	0.000000e+00	-nan(ind)	0.000000e+00	-nan(ind)	0.000000e+00	-nan(ind)	0.000000e+00	-nan(ind)	0.000000e+00	-nan(ind)	0.000000e+00	-nan(ind)	0.000000e+00	-nan(ind)	0.000000e+00	-nan(ind)	0.000000e+00	-nan(ind)	0.000000e+00	
